name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,seed,layers,data_root
precond_pen=0.200,20,-10.626551573728998,79.77328345706601,0.2,2,0.23668193817138672,0.014518022537231445,0.0,01010001011011001101,-+-+---+-++-++--++-+,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-11.007534417369998,79.77328345706601,0.3,2,0.11225295066833496,0.017540931701660156,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.1887791434239965,79.77328345706601,0.4,2,0.14174604415893555,0.0173799991607666,0.0,01010001011011001101,-+-+---+-++-++--++-+,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.7060059175959967,79.77328345706601,0.5,2,0.18470501899719238,0.06988096237182617,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.6733351097989946,79.77328345706601,0.6,2,0.49340391159057617,0.4924168586730957,0.0,01010001011011001101,-+-+---+-++-++--++-+,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.1374647896679964,79.77328345706601,0.7,2,0.6475069522857666,0.6399781703948975,0.0,01010001011011001101,-+-+---+-++-++--++-+,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.8116219345010034,79.77328345706601,0.8,2,0.6765079498291016,0.6682229042053223,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4349965075009994,79.77328345706601,1.0,2,0.7155230045318604,0.7077710628509521,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,88.48452697954204,88.48452697954197,,2,1.5096790790557861,0.016824007034301758,0.0,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,0.12330639047702618,88.48452697954197,0.0,2,0.5830910205841064,0.010771036148071289,0.0,11011010110010101000,++-++-+-++--+-+-+---,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.22872751416701,88.48452697954197,0.2,2,0.2815101146697998,0.0727241039276123,0.0,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.651627222450994,88.48452697954197,0.3,2,0.2021939754486084,0.07953810691833496,0.0,11011010110010101000,++-++-+-++--+-+-+---,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.594112874094,88.48452697954197,0.4,2,0.20865297317504883,0.125993013381958,1.6109678312211878e-05,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.7750405824140003,88.48452697954197,0.5,2,0.2194671630859375,0.006456136703491211,9.601824671435918e-05,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.6502503748861876,88.48452697954197,0.6,2,0.5054171085357666,0.5042831897735596,0.0,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.092290199722001,88.48452697954197,0.7,2,0.6077029705047607,0.012917041778564453,0.0,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7621014789729852,88.48452697954197,0.8,2,0.7637360095977783,0.013906002044677734,0.0,00100101001101010111,--+--+-+--++-+-+-+++,0,False,9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
